Straße,Hausnummer,Postleitzahl,Ort,Bundesland,latitude,longitude,commissioning_date
Lindenstr.,24,49808,Lingen,Niedersachsen,52.514487,7.314549,2020
Waiblingerstr.,44,71364,Winnenden,Baden-Württemberg,48.875083,9.39094,2020
Max-Eyth-Str.,33,71364,Winnenden,Baden-Württemberg,48.871351,9.384406,2020
Max-Eyth-Str.,33,71364,Winnenden,Baden-Württemberg,48.871356,9.384398,2020
Mühlbergstr.,16,71384,Weinstadt,Baden-Württemberg,48.787481,9.405582,2020
Kirschblütenweg,7/1,71384,Weinstadt,Baden-Württemberg,48.785315,9.362631,2020
Brückenstr.,24,71384,Weinstadt,Baden-Württemberg,48.817062,9.383522,2020
Ziegeleistr.,27,71384,Weinstadt,Baden-Württemberg,48.811113,9.374758,2020
Junkeräcker,4,71384,Weinstadt,Baden-Württemberg,48.809768,9.351259,2020
Bahnhofstr.,30,71384,Weinstadt,Baden-Württemberg,48.812645,9.371115,2020
Rosenweg,1,82491,Grainau,Bayern,,,2020
Pareg,9,82491,Grainau,Bayern,,,2020
Krakower Chaussee,1,18292,Linstow,Mecklenburg-Vorpommern,,,2020
Hubertusstraße,40,82487,Oberammergau,Bayern,,,2020
Alte Ettaler Straße,25,82496,Oberau,Bayern,47.55854,11.1224,2020
Martinistraße,12,46483,Wesel,Nordrhein-Westfalen,51.659463,6.611866,2020
Rudolf Diesel Straße,48,46485,Wesel,Nordrhein-Westfalen,51.664562,6.672512,2020
Rudolf-Diesel-Str.,17-25,46485,Wesel,Nordrhein-Westfalen,51.663293,6.663911,2020
Bahnhofstr.,0,18246,Bützow,Mecklenburg-Vorpommern,53.836379,11.996552,2020
Vor dem Rühner Tor,0,18246,Bützow,Mecklenburg-Vorpommern,53.848041,11.976902,2020
Brölstraße,4,53809,Ruppichteroth,Nordrhein-Westfalen,,,2020
Parkweg,9,82491,Grainau,Bayern,,,2020
Kranzbachstraße,28,82494,Krün,Bayern,,,2020
Hoffnung,83,8371,Glauchau,Sachsen,50.820212,12.54342,2020
Wehrdigtstraße,29,8371,Glauchau,Sachsen,50.818576,12.536936,2020
Bahnhofplatz,0,8371,Glauchau,Sachsen,50.827876,12.547434,2020
Heerbergstraße,3,71384,Weinstadt,Baden-Württemberg,,,2020
Heerbergstraße,1,71384,Weinstadt,Baden-Württemberg,,,2020
Auf der Höhe,20,71394,Kernenen-Rommelshausen,Baden-Württemberg,,,2020
Frankfurter Str.,93,53840,Troisdorf,Nordrhein-Westfalen,50.81338,7.17612,2020
Schloßplatz,0,72351,Geislingen,Baden-Württemberg,48.28604,8.8125,2020
Am Rathaus,3,49744,Geeste,Niedersachsen,52.589983,7.228414,2020
Geestmoor,6,49744,Geeste,Niedersachsen,52.622765,7.18532,2020
Biener Str.,13 a,49744,Geeste,Niedersachsen,52.594094,7.274649,2020
Freiberger Str.,56,1723,Wilsdruff,Sachsen,51.04163,13.54077,2020
Str. des Friedens,10,1723,Wilsdruff,Sachsen,51.031609,13.591431,2020
Im Farchet,0,83646,Bad Tölz,Bayern,47.77305,11.552,2020
Brölstraße,4,53809,Ruppichteroth,Nordrhein-Westfalen,50.842609,7.480353,2020
Vor dem Rühner Tor,0,18246,Bützow,Mecklenburg-Vorpommern,53.848041,11.976902,2020
Nebelring,1,18246,Bützow,Mecklenburg-Vorpommern,,,2020
Esterbergstraße,4,82490,Farchant,Bayern,,,2020
Am Gern,3,82490,Farchant,Bayern,,,2020
Preußenweg,1,59302,Oelde,Nordrhein-Westfalen,,,2020
Am Löwenplatz,1,71397,Leutenbach,Baden-Württemberg,48.887854,9.393547,2020
Am Löwenplatz,1,71397,Leutenbach,Baden-Württemberg,,,2020
Glashütter Damm,198,22851,Norderstedt,Schleswig-Holstein,53.6933,10.02714,2020
Rosenstraße,33-35,23795,Bad Segeberg,Schleswig-Holstein,48.741558,9.03324,2020
Kirchstraße,28,49733,Haren (Ems),Niedersachsen,52.78956,7.241036,2020
Heinrichstraße,25,49733,Haren (Ems),Niedersachsen,52.78503,7.301808,2020
Röchlingstraße,14,49733,Haren,Niedersachsen,52.835449,7.126196,2020
An der Autobahn,10,49733,Haren,Niedersachsen,53.102473,8.81662,2020
Im Farchet,0,83646,Bad Tölz,Bayern,,,2020
Hubertusstraße,40,82487,Oberammergau,Bayern,,,2020
Esterbergstraße,4,82490,Farchant,Bayern,47.52957,11.11769,2020
Am Gern,3,82490,Farchant,Bayern,47.53006,11.10944,2020
Koenig-Ludwig-Straße,12,82487,Oberammergau,Bayern,47.59418,11.063901,2020
Kreislainenweg,0,82487,Oberammergau,Bayern,47.597432,11.048757,2020
Demminer Land  UFC,0,17129,Völschow,Mecklenburg-Vorpommern,53.855926,13.333712,2020
Emil-Kemmer-Straße,15,96103,Hallstadt,Bayern,49.9176,10.87374,2020
An der Koppelschleuse,19,49716,Meppen,Niedersachsen,52.687386,7.305627,2020
Helter Damm,0,49716,Meppen,Niedersachsen,52.684779,7.303837,2020
Industriestr.,19,49716,Meppen,Niedersachsen,,,2020
Daimlerstr.,19c,49716,Meppen,Niedersachsen,,,2020
Friedländer Straße,14,17389,Anklam,Mecklenburg-Vorpommern,,,2020
Dalmerweg,44,59269,Beckum,Nordrhein-Westfalen,51.750278,8.036111,2020
Nordwall,3,59269,Beckum,Nordrhein-Westfalen,51.756944,8.039444,2020
Obere Brede,1,59269,Beckum,Nordrhein-Westfalen,51.7725,8.032222,2020
Obere Brede,1,59269,Beckum,Nordrhein-Westfalen,51.7725,8.032222,2020
Obere Brede,1,59269,Beckum,Nordrhein-Westfalen,51.772639,8.032595,2020
Obere Brede,1,59269,Beckum,Nordrhein-Westfalen,51.772627,8.032475,2020
Obere Brede,1,59269,Beckum,Nordrhein-Westfalen,51.772495,8.032576,2020
Obere Brede,1,59269,Beckum,Nordrhein-Westfalen,51.772683,8.032672,2020
Obere Brede,1,59269,Beckum,Nordrhein-Westfalen,51.772711,8.032273,2020
Nach Plümerskotten,22,59302,Oelde,Nordrhein-Westfalen,,,2020
Zugspitzstraße,101,82467,Garmisch-Partenkirchen,Bayern,47.48737,11.07083,2020
Am Hallenbad,14,22850,Norderstedt,Schleswig-Holstein,53.68995,10.00129,2020
Langer Kamp,165,22850,Norderstedt,Schleswig-Holstein,53.69587,9.9908,2020
Martin-Andersen-Nexö-Platz,0,17489,Greifswald,Mecklenburg-Vorpommern,54.092678,13.387504,2020
Bahnhofstraße,0,17489,Greifswald,Mecklenburg-Vorpommern,54.09447,13.369186,2020
Rieslingstr.,0,71404,Korb,Baden-Württemberg,48.836896,9.36029,2020
Bahnhofstraße,59,71522,Backnang,Baden-Württemberg,48.94303,9.428566,2020
Mölschower Weg,1a,17449,Trassenheide,Mecklenburg-Vorpommern,,,2020
Emil-Kemmer-Straße,15,96103,Hallstadt,Bayern,49.9176,10.87374,2020
Emil-Kemmer-Straße,15,96103,Hallstadt,Bayern,49.9176,10.87374,2020
Emil-Kemmer-Straße,15,96103,Hallstadt,Bayern,49.9176,10.87374,2020
Magdalenenstr.,40,53842,Troisdorf,Nordrhein-Westfalen,50.81346,7.12773,2020
Mühlsteigstraße,1,72336,Balingen,Baden-Württemberg,48.30818,8.874122,2020
An der Landesgrenze,4,48499,Salzbergen,Niedersachsen,52.324695,7.431945,2020
Nagelshof,69,49716,Meppen,Niedersachsen,52.68871,7.285255,2020
Emil-Kemmer-Straße,15,96103,Hallstadt,Bayern,49.9176,10.87374,2020
Dieselstraße,12,26899,Rhede,Niedersachsen,,,2020
Innerlehen Am Kurpark,26,79872,Bernau,Baden-Württemberg,47.799869,8.037518,2020
Emil-Kemmer-Straße,15,96103,Hallstadt,Bayern,49.9176,10.87374,2020
Emil-Kemmer-Straße,15,96103,Hallstadt,Bayern,49.9176,10.87374,2020
Emil-Kemmer-Straße,15,96103,Hallstadt,Bayern,49.9176,10.87374,2020
Emil-Kemmer-Straße,15,96103,Hallstadt,Bayern,49.9176,10.87374,2020
Emil-Kemmer-Straße,15,96103,Hallstadt,Bayern,49.9176,10.87374,2020
Emil-Kemmer-Straße,15,96103,Hallstadt,Bayern,49.9176,10.87374,2020
Emil-Kemmer-Straße,15,96103,Hallstadt,Bayern,49.9176,10.87374,2020
Emil-Kemmer-Straße,15,96103,Hallstadt,Bayern,49.9176,10.87374,2020
Emil-Kemmer-Straße,15,96103,Hallstadt,Bayern,49.9176,10.87374,2020
Emil-Kemmer-Straße,15,96103,Hallstadt,Bayern,49.9176,10.87374,2020
Emil-Kemmer-Straße,15,96103,Hallstadt,Bayern,49.9176,10.87374,2020
Mölschower Weg,1a,17449,Trassenheide,Mecklenburg-Vorpommern,,,2020
Mölschower Weg,1a,17449,Trassenheide,Mecklenburg-Vorpommern,,,2020
Mölschower Weg,1a,17449,Trassenheide,Mecklenburg-Vorpommern,,,2020
Industriestraße,11,96114,Hirschaid,Bayern,49.819859,11.000909,2020
Mühlfeld,1,96114,Hirschaid,Bayern,49.803019,10.949156,2020
Mühlfeld,1,96114,Hirschaid,Bayern,,,2020
Schimmelsgraben,5,96123,Litzendorf,Bayern,49.91273,11.01054,2020
Gewerbegebiet,8,48480,Lünne,Niedersachsen,,,2020
Friedrich Middendorff-Platz,1,48488,Emsbüren,Niedersachsen,52.32151,7.220861,2020
Hauptstraße,43,48480,Spelle,Niedersachsen,52.364656,7.471636,2020
Auf der Brinehr,20,48480,Lünne,Niedersachsen,52.418704,7.432337,2020
Gewerbegebiet,8,48480,Lünne,Niedersachsen,,,2020
Gewerbegebiet,8,48480,Lünne,Niedersachsen,,,2020
Hauptstr.,2,17449,Karlshagen,Mecklenburg-Vorpommern,,,2020
Müllerstr.,31,59269,Beckum,Nordrhein-Westfalen,51.790705,8.072179,2020
Dalmerweg,44,59269,Beckum,Nordrhein-Westfalen,51.750278,8.036111,2020
Weissacher Straße,73,71522,Backnang,Baden-Württemberg,,,2020
Weissacher Straße,73,71522,Backnang,Baden-Württemberg,,,2020
Bahnhofstraße,18,71540,Murrhardt,Baden-Württemberg,48.982005,9.578664,2020
Hauptstraße,29,82433,Bad Kohlgrub,Bayern,,,2020
Backnanger Straße,9,71546,Aspach,Baden-Württemberg,,,2020
An der Tongrube,50,71554,Weissach im Tal,Baden-Württemberg,,,2020
Dullikener Platz,0,90614,Ammerndorf,Bayern,49.42171,10.854397,2020
Milchweg,0,90617,Puschendorf,Bayern,49.520582,10.827716,2020
Lederergasse,0,82418,Murnau,Bayern,,,2020
Bahnhofstr.,1,79848,Bonndorf,Baden-Württemberg,47.817656,8.33323,2020
Im Breitenfeld,20,79848,Bonndorf,Baden-Württemberg,47.822388,8.348564,2020
Lenzkircherstrasse,24,79848,Bonndorf im Schwarzwald,Baden-Württemberg,47.818418,8.331576,2020
Talstrasse,3a,79848,Bonndorf im Schwarzwald,Baden-Württemberg,47.794525,8.351893,2020
Dieselstraße,12,26899,Rhede,Niedersachsen,,,2020
Dieselstraße,12,26899,Rhede,Niedersachsen,,,2020
Dieselstraße,12,26899,Rhede,Niedersachsen,,,2020
Zum Spieksee,1,26899,Rhede (Ems),Niedersachsen,53.06388,7.275222,2020
Ahornweg,4,21509,Glinde,Schleswig-Holstein,53.5356,10.23003,2020
Holstenkamp,1,21509,Glinde,Schleswig-Holstein,53.54104,10.22742,2020
Schürenstr.,51,48336,Sassenberg,Nordrhein-Westfalen,51.98179,8.03651,2020
Keilkamp,14,48351,Everswinkel,Nordrhein-Westfalen,51.915,7.811,2020
Bahnhofstraße,0,7570,Wünschendorf,Thüringen,50.795311,12.096872,2020
Im Seelenwinkel,0,71570,Oppenweiler,Baden-Württemberg,,,2020
Im Seelenwinkel,0,71570,Oppenweiler,Baden-Württemberg,,,2020
Kölzower Chaussee,1,18337,Marlow,Mecklenburg-Vorpommern,54.146699,12.568937,2020
Waldstraße,3,18347,Dierhagen,Mecklenburg-Vorpommern,54.291644,12.331807,2020
Reifergang,7,18356,Barth,Mecklenburg-Vorpommern,,,2020
Am Westhafen,1,18356,Barth,Mecklenburg-Vorpommern,,,2020
Ettersburger Str.,40-42,99427,Weimar,Thüringen,50.99543,11.32015,2020
Löhrtor,15,57072,Siegen,Nordrhein-Westfalen,,,2020
Rathausweg,1,79804,Dogern,Baden-Württemberg,47.608698,8.167759,2020
Rathausplatz,1,79807,Lottstetten,Baden-Württemberg,,,2020
Obertorplatz,0,1744,Dippoldiswalde,Sachsen,50.895903,13.669594,2020
Bahnhofstraße,0,82418,Murnau,Bayern,,,2020
Bahnhofstr.,0,82418,Murnau,Bayern,,,2020
Russellstraße,38,26871,Papenburg,Niedersachsen,,,2020
Flachsmeerstraße,20,26871,Papenburg,Niedersachsen,53.083734,7.43246,2020
Gewerbepark,2,96149,Breitengüssbach,Bayern,49.973333,10.875058,2020
Gewerbepark,2,96149,Breitengüssbach,Bayern,49.97333,10.875122,2020
Gewerbepark,1,96149,Breitengüßbach,Bayern,49.973362,10.873478,2020
Degernauer Straße,22,79771,Klettgau,Baden-Württemberg,,,2020
Schulstrasse,6,79774,Albbruck,Baden-Württemberg,47.59358,8.131465,2020
Am Dorfplatz,9,90587,Veitsbronn,Bayern,49.511553,10.884477,2020
Fürther Str.,60,90587,Veitsbronn,Bayern,49.50469,10.89338,2020
Im Seelenwinkel,0,71570,Oppenweiler,Baden-Württemberg,,,2020
Im Seelenwinkel,0,71570,Oppenweiler,Baden-Württemberg,,,2020
Waiblinger Straße,16,73614,Schorndorf,Baden-Württemberg,48.813301,9.52137,2020
Lambertiplatz,1,48324,Sendenhorst,Nordrhein-Westfalen,51.843304,7.831696,2020
Scheffelstraße,40,8066,Zwickau,Sachsen,50.73374,12.5068,2020
Seestraße,76,18374,Zingst,Mecklenburg-Vorpommern,54.43953,12.673222,2020
Müggenburger Weg,9,18374,Zingst,Mecklenburg-Vorpommern,54.43939,12.701834,2020
Bürener Straße,51,48317,Drensteinfurt,Nordrhein-Westfalen,,,2020
Banderbacher Straße,27,90513,Zirndorf,Bayern,,,2020
Waldstraße,1c,18375,Prerow,Mecklenburg-Vorpommern,54.446804,12.572301,2020
Bliesenrader Weg,4,18375,Wieck a. Darß,Mecklenburg-Vorpommern,54.408938,12.579863,2020
Jagdweg,48,90547,Stein,Bayern,49.398102,11.017064,2020
Hospitalstraße,0,1796,Pirna,Sachsen,50.96085,13.93612,2020
Krietzschwitz,24,1796,Pirna,Sachsen,50.929783,13.977103,2020
Prof.-Roßmäßler-Str,45,1796,Pirna,Sachsen,50.97132,13.92576,2020
Badstraße,0,91257,Pegnitz,Bayern,49.75698,11.54425,2020
Badstraße,0,91257,Pegnitz,Bayern,49.75698,11.54425,2020
Badstraße,0,91257,Pegnitz,Bayern,49.75698,11.54425,2020
Badstraße,0,91257,Pegnitz,Bayern,49.75698,11.54425,2020
Badstraße,0,91257,Pegnitz,Bayern,49.75698,11.54425,2020
Dorfstr.,0,49457,Drebber,Niedersachsen,52.650367,8.425983,2020
Dorfstr.,0,49457,Drebber,Niedersachsen,52.650367,8.425983,2020
Russellstraße,38,26871,Papenburg,Niedersachsen,53.072975,7.397856,2020
Am Park,10,57223,Kreuztal,Nordrhein-Westfalen,50.963448,7.990902,2020
Obere Leimbach,10,57074,Siegen,Nordrhein-Westfalen,,,2020
Fludersbach,56,57074,Siegen,Nordrhein-Westfalen,,,2020
Poststraße,2,57076,Siegen,Nordrhein-Westfalen,,,2020
Lindenplatz,7,57078,Siegen,Nordrhein-Westfalen,,,2020
Rijnsburger Straße,2,57078,Siegen,Nordrhein-Westfalen,,,2020
Industriestraße,19,79771,Klettgau,Baden-Württemberg,,,2020
Obere Burgstraße,6b,1796,Pirna,Sachsen,50.961226,13.94436,2020
Rottwerndorfer Straße,56,1796,Pirna,Sachsen,50.94562,13.94207,2020
Bürener Str.,51,48317,Drensteinfurt,Nordrhein-Westfalen,51.785981,7.730175,2020
Stuttgarter Straße,31 - 57,73614,Schorndorf,Baden-Württemberg,,,2020
Stuttgarter Straße,31 - 57,73614,Schorndorf,Baden-Württemberg,,,2020
Kurze Kesselstr.,17,48231,Warendorf,Nordrhein-Westfalen,,,2020
Molkenstr.,9,48231,Warendorf,Nordrhein-Westfalen,,,2020
Leopardstraße,10,23795,Bad Segeberg,Schleswig-Holstein,53.934511,10.274708,2020
Hamburgerstraße,30,23795,Bad Segeberg,Schleswig-Holstein,53.936054,10.303384,2020
Kurze Kesselstr.,17,48231,Warendorf,Nordrhein-Westfalen,51.951399,7.986211,2020
Molkenstr.,9,48231,Warendorf,Nordrhein-Westfalen,51.951433,7.994139,2020
Siechenfeldstraße,28,73614,Schorndorf,Baden-Württemberg,,,2020
Bronnfeldstraße,24,73614,Schorndorf,Baden-Württemberg,,,2020
Zwickauer Str,58,4103,Leipzig,Sachsen,51.31345,12.39243,2020
Auf der Roese,12,57271,Hilchenbach,Nordrhein-Westfalen,50.988313,8.098869,2020
Haferweg,3,57250,Netphen-Unglinghausen,Nordrhein-Westfalen,50.941701,8.061905,2020
Haferweg,3,57250,Netphen-Unglinghausen,Nordrhein-Westfalen,,,2020
Im Schaffeld,1,79736,Rickenbach,Baden-Württemberg,47.621939,7.98586,2020
Fränkische Schweiz-Pegnitz West,0,91257,Pegnitz,Bayern,,,2020
Bahnhofstraße,93,95460,Bad Berneck,Bayern,50.04376,11.66913,2020
Schaffhauser Straße,36,79761,Waldshut-Tiengen,Baden-Württemberg,,,2020
An den Tierkliniken,38,4103,Leipzig,Sachsen,,,2020
Siegtalstraße,0,57080,Siegen,Nordrhein-Westfalen,,,2020
Bahnhofstr.,0,57223,Kreuztal,Nordrhein-Westfalen,50.956527,7.991706,2020
Roonstr.,6,57223,Kreuztal,Nordrhein-Westfalen,50.959407,7.991587,2020
Ohrdrufer Str.,34-36,99880,Waltershausen,Thüringen,50.893901,10.56876,2020
Ohrdrufer Str.,34-36,99880,Waltershausen,Thüringen,50.893901,10.56876,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.786281,12.490152,2020
Am Kurpark,9,18586,Baabe,Mecklenburg-Vorpommern,54.361643,13.715078,2020
Vierte Straße,2,18609,Binz OT Prora,Mecklenburg-Vorpommern,54.442655,13.570727,2020
Marktplatz,4,57299,Burbach,Nordrhein-Westfalen,50.745595,8.078596,2020
Ernst-Heikel-Straße,2,57299,Burbach,Nordrhein-Westfalen,50.749681,8.098626,2020
Leuschnitzstraße,4b,95463,Bindlach,Bayern,,,2020
Gewerbegebiet Tiefenhaeusern,2,79682,Hoechenschwand,Baden-Württemberg,47.704099,8.144363,2020
Gewerbegebiet Tiefenhaeusern,2,79682,Hoechenschwand,Baden-Württemberg,47.704099,8.144363,2020
Tullastr.,4,79713,Bad Säckingen,Baden-Württemberg,47.553822,7.930503,2020
An der Prießnitzaue,26,1328,Dresden-Weißig,Sachsen,,,2020
Jahnweg,11,82291,Mammendorf,Bayern,48.205993,11.151961,2020
Kluiser Dreieck,1,18569,Gingst,Mecklenburg-Vorpommern,,,2020
Alleestraße,1,18528,Putbus,Mecklenburg-Vorpommern,54.353849,13.473981,2020
Bachstraße,10,18546,Sassnitz,Mecklenburg-Vorpommern,54.516306,13.641098,2020
An den Boddenwiesen,10,18551,Glowe,Mecklenburg-Vorpommern,54.5691,13.468741,2020
Wittower Straße,5,18556,Breege OT Juliusruh,Mecklenburg-Vorpommern,54.619011,13.376433,2020
Kluiser Dreieck,1,18569,Gingst,Mecklenburg-Vorpommern,54.46629,13.29347,2020
Kluiser Dreieck,1,18569,Gingst,Mecklenburg-Vorpommern,54.466426,13.293645,2020
In den Raisen,34,73660,Urbach,Baden-Württemberg,48.811916,9.581625,2020
Schloßstr.,19,78604,Rietheim,Baden-Württemberg,,,2020
Weiherstraße,6,78665,Frittlingen,Baden-Württemberg,48.127357,8.708149,2020
Im Hemmet,12,79664,Wehr,Baden-Württemberg,47.608677,7.913135,2020
Hauptstraße,55,95482,Gefrees,Bayern,50.09507,11.73864,2020
Hauptstraße,1,95482,Gefrees,Bayern,50.09474,11.73252,2020
Austr.,1,95497,Goldkronach,Bayern,,,2020
Im Hemmet,12,79664,Wehr,Baden-Württemberg,47.608637,7.913102,2020
Bayrischer Platz,1,4103,Leipzig,Sachsen,51.328602,12.380944,2020
Ammerseestr.,8,82272,Moorenweis,Bayern,48.15501,11.07572,2020
Marktplatz,1,73630,Remshalden,Baden-Württemberg,48.811287,9.437154,2020
Marktplatz,1,73630,Remshalden,Baden-Württemberg,,,2020
Weser-Ems-Str.,1,28816,Stuhr,Niedersachsen,53.020661,8.687743,2020
Bremer Straße,107,28816,Stuhr,Niedersachsen,,,2020
Traunsteiner Straße,6,83395,Freilassing,Bayern,47.825277,12.962301,2020
Industriestr.,4,83395,Freilassing,Bayern,,,2020
Nicolaus-Otto-Str.,3,82256,Fürstenfeldbruck,Bayern,48.185753,11.236946,2020
Klosterstr.,7,82256,Fürstenfeldbruck,Bayern,48.17401,11.24442,2020
Otl-Aicher-Str.,1,82256,Fürstenfeldbruck,Bayern,48.16212,11.22345,2020
Julie-Mayr-Str.,8,82256,Fürstenfeldbruck,Bayern,48.18173,11.25256,2020
Dachauer Str.,13,82256,Fürstenfeldbruck,Bayern,48.18005,11.25725,2020
Frühlingsstr.,6,82256,Fürstenfeldbruck,Bayern,48.17981,11.26171,2020
Münchner Str.,32,82256,Fürstenfeldbruck,Bayern,48.17667,11.26126,2020
Karwendelstr.,58,82223,Eichenau,Bayern,48.1647,11.3193,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.786572,12.491027,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.786571,12.491098,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.786575,12.49117,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.786572,12.491238,2020
Oppelner Str.,0,82194,Gröbenzell,Bayern,48.187959,11.383095,2020
Industriestraße,31,82194,Gröbenzell,Bayern,48.186485,11.387513,2020
Industriestraße,31,82194,Gröbenzell,Bayern,,,2020
Oppelner Str.,0,82194,Gröbenzell,Bayern,,,2020
Friedrich-Ebert-Allee,21,83435,Bad Reichenhall,Bayern,,,2020
Spitalgasse,0,83435,Bad Reichenhall,Bayern,,,2020
Poststr.,42,57319,Bad Berleburg,Nordrhein-Westfalen,51.054482,8.392231,2020
Sählingstr.,28,57319,Bad Berleburg,Nordrhein-Westfalen,51.058918,8.398148,2020
Bismarckstr.,998z,57319,Bad Berleburg,Nordrhein-Westfalen,51.050582,8.394298,2020
Parkstr.,16,57319,Bad Berleburg,Nordrhein-Westfalen,51.05253,8.388743,2020
Stedenhofstr.,2,57319,Bad Berleburg,Nordrhein-Westfalen,51.014335,8.439476,2020
Gewerbepark,2,78579,Neuhausen ob Eck,Baden-Württemberg,47.972133,8.908268,2020
Moordeicher Landstr.,84-86,28816,Stuhr - Groß Mackenstedt,Niedersachsen,53.011966,8.704499,2020
Henleinstraße,1,28816,Stuhr,Niedersachsen,53.026726,8.800405,2020
Henleinstraße,1,28816,Stuhr,Niedersachsen,53.026726,8.800405,2020
Weser-Ems-Str.,1,28816,Stuhr,Niedersachsen,53.020661,8.687743,2020
Eichenauer Str.,35,82178,Puchheim,Bayern,48.158267,11.334867,2020
Salzstraße,25,83451,Piding,Bayern,47.76059,12.9003,2020
Grenzweg,34,21465,Reinbek,Schleswig-Holstein,53.55329,10.24312,2020
Holsteiner Straße,34,21465,Reinbek,Schleswig-Holstein,53.5164,10.23834,2020
Stettiner Straße,2a,21465,Wentorf,Schleswig-Holstein,53.4969,10.26029,2020
Mühlwiesen,15,73660,Urbach,Baden-Württemberg,48.810127,9.570342,2020
Mühlwiesen,15,73660,Urbach,Baden-Württemberg,48.809624,9.571007,2020
Seebrunnenweg,15,73660,Urbach,Baden-Württemberg,,,2020
Steinäckerstr,5,73663,Berglen,Baden-Württemberg,48.875562,9.471924,2020
Am Vaetsbruch,9,47906,Kempen,Nordrhein-Westfalen,,,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.792049,12.483483,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.79366,12.48302,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.793658,12.48281,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.793654,12.482667,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.793611,12.482699,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.786572,12.49129,2020
Feuerwehrheimstraße,16,83457,Bayerisch Gmain,Bayern,,,2020
Werner-Seelenbinder-Str.,12,1809,Heidenau,Sachsen,50.97124,13.86661,2020
Dille,8,27305,Bruchhausen Vilsen,Niedersachsen,,,2020
Dr.-Rudolf-Hedler-Straße,1,36396,Steinau,Niedersachsen,50.315303,9.447696,2020
Dr.-Rudolf-Hedler-Straße,1,36396,Steinau,Niedersachsen,50.315303,9.447696,2020
Bassumer Str.,81,27232,Sulingen,Niedersachsen,52.687222,8.784167,2020
Gaisbergstraße,1,83451,Piding,Bayern,47.7608,12.9004,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.793586,12.482842,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.793593,12.482979,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.793593,12.483123,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.793593,12.483262,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.786277,12.489619,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.786273,12.489759,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.786283,12.489938,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.786277,12.490116,2020
Aubinger Weg,47-51,82178,Puchheim b. München,Bayern,48.169916,11.362979,2020
Jakob-Kaiser - Straße,1,47877,Willich,Nordrhein-Westfalen,,,2020
Jakob-Kaiser - Straße,1,47877,Willich,Nordrhein-Westfalen,,,2020
Wildrosenstraße,2,72534,Hayingen,Baden-Württemberg,,,2020
Schulweg,8,59469,Ense,Nordrhein-Westfalen,51.502671,7.962592,2020
Martin-Luther-Straße,28,78549,Spaichingen,Baden-Württemberg,48.076114,8.736485,2020
Hauptstraße,99,78549,Spaichingen,Baden-Württemberg,48.073512,8.738537,2020
Gaisbergstraße,1,83451,Piding,Bayern,,,2020
Salzstraße,25,83451,Piding,Bayern,,,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.791774,12.483461,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.791864,12.483492,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.791955,12.483485,2020
Werner-von-Siemens-Str.,14,82140,Olching,Bayern,48.19657,11.32595,2020
Werner-von-Siemens-Str.,14,82140,Olching,Bayern,48.19657,11.32595,2020
Brühlstraße,2,72141,Walddorfhäslach,Baden-Württemberg,48.587051,9.181115,2020
Am Vaetsbruch,9,47906,Kempen,Nordrhein-Westfalen,51.417639,6.503028,2020
Feuerwehrheimstraße,14,83457,Bayerisch Gmain,Bayern,,,2020
Maukenreuth,1,94513,Schönberg,Bayern,48.823628,13.342468,2020
Maukenreuth,1,94513,Schönberg,Bayern,48.823628,13.342468,2020
Albrecht-Dürer-Str.,0,47877,Willich,Nordrhein-Westfalen,51.246023,6.543924,2020
Domgarten,0,47877,Willich,Nordrhein-Westfalen,51.262535,6.548048,2020
Domgarten,0,47877,Willich,Nordrhein-Westfalen,51.262535,6.548048,2020
Industriestr.,19,82110,Germering,Bayern,48.132521,11.379042,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.791599,12.483498,2020
Moseler Allee,1,8058,Zwickau,Sachsen,50.791685,12.483484,2020
Stockacher Str.,181,78532,Tuttlingen,Baden-Württemberg,47.97311,8.83444,2020
Hauptplatz,4,1796,Pirna,Sachsen,50.967288,13.937738,2020
Salzburger Straße,20,83471,Berchtesgaden,Bayern,,,2020
Salzburger Straße,20,83471,Berchtesgaden,Bayern,,,2020
