Straße,Hausnummer,Postleitzahl,Ort,Bundesland,latitude,longitude,commissioning_date
Kreisstraße,1354,38875,Wernigerode / OT Drei Annen Hohne,Sachsen-Anhalt,51.771339,10.730532,2022
Alte Dorfstraße,1,38879,Wernigerode OT Schierke,Sachsen-Anhalt,51.761746,10.671711,2022
Alte Dorfstraße,1,38879,Wernigerode OT Schierke,Sachsen-Anhalt,51.761746,10.671711,2022
Stuttgarter Str.,133,71332,Waiblingen,Baden-Württemberg,48.821231,9.29494,2022
Stuttgarter Str.,133,71332,Waiblingen,Baden-Württemberg,48.821229,9.29492,2022
Stuttgarter Strasse,137,71332,Waiblingen,Baden-Württemberg,,,2022
Erbachstraße,12,71336,Waiblingen,Baden-Württemberg,48.863963,9.316089,2022
Jakob-Fischer-Weg,4,71336,Waiblingen-Bittenfeld,Baden-Württemberg,48.894847,9.314496,2022
Talaue,31,71364,Winnenden,Baden-Württemberg,,,2022
Max-Eyth-Str.,45,71364,Winnenden,Baden-Württemberg,,,2022
Schermbecker Landstr.,119,46485,Wesel am Rhein,Nordrhein-Westfalen,51.662548,6.664555,2022
Dornbergsweg,38,38855,Wernigerode,Sachsen-Anhalt,51.85252,10.79014,2022
Dornbergsweg,38,38855,Wernigerode,Sachsen-Anhalt,51.85252,10.79014,2022
Am Schreiberteich,3,38855,Wernigerode,Sachsen-Anhalt,51.84356,10.78089,2022
Stuttgarter Strasse,137,71332,Waiblingen,Baden-Württemberg,,,2022
Pfefferminzweg,19,71334,Waiblingen,Baden-Württemberg,48.852729,9.301606,2022
Rathausstraße,29,71334,Waiblingen-Beinstein,Baden-Württemberg,48.82234,9.346881,2022
Schwalbenweg,11,71334,Waiblingen,Baden-Württemberg,48.83743,9.333069,2022
Rathausstr,1z,46499,Hamminkeln,Nordrhein-Westfalen,51.727867,6.588268,2022
Bonhoefferstraße,15z,46499,Hamminkeln,Nordrhein-Westfalen,51.743823,6.518982,2022
Industriestraße,35,1129,Dresden,Sachsen,51.089474,13.709518,2022
Radeburger Straße/Hellerhof,0,1129,Dresden,Sachsen,51.094532,13.736135,2022
Rigge,1,59320,Ennigerloh,Nordrhein-Westfalen,,,2022
Washingtonstraße,14,1139,Dresden,Sachsen,51.07846,13.69008,2022
Konrad-Adenauer-Straße,2,59329,Wadersloh,Nordrhein-Westfalen,51.742099,8.248059,2022
Heerbergstraße,3,71384,Weinstadt,Baden-Württemberg,,,2022
Heerbergstraße,3,71384,Weinstadt,Baden-Württemberg,,,2022
Siemensstraße,32,71394,Kernen,Baden-Württemberg,48.81397,9.322482,2022
Kirchstr.,30,71394,"Kernen, Stetten",Baden-Württemberg,,,2022
In den langen Stücken,1,38820,Halberstadt,Sachsen-Anhalt,,,2022
Auf den Steinen,22,6485,Quedlinburg OT Gernrode,Sachsen-Anhalt,,,2022
Kalkofenstraße,18,71384,Weinstadt,Baden-Württemberg,48.814632,9.363618,2022
Mercedesstr.,2,71384,Weinstadt,Baden-Württemberg,48.813608,9.357691,2022
Mercedesstr.,2,71384,Weinstadt,Baden-Württemberg,48.813493,9.357512,2022
Mercedesstr.,2,71384,Weinstadt,Baden-Württemberg,48.813771,9.357694,2022
Mercedesstr.,2,71384,Weinstadt,Baden-Württemberg,48.813661,9.357563,2022
Mercedesstr.,2,71384,Weinstadt,Baden-Württemberg,48.813682,9.357563,2022
Weseler Straße,31,46487,Wesel,Nordrhein-Westfalen,51.629653,6.581683,2022
Großheppacher Str.,7,71404,Korb,Baden-Württemberg,48.828361,9.375745,2022
Am Sülzegraben,2,38820,Halberstadt,Sachsen-Anhalt,51.883373,11.072315,2022
An der Autobahn O,2,91161,Hilpoltstein,Bayern,49.161083,11.26024,2022
An der Autobahn O,2,91161,Hilpoltstein,Bayern,49.16106,11.26023,2022
Westriceg,2,59302,Oelde,Nordrhein-Westfalen,,,2022
Gollenhoferstraße 32,32,71397,Leutenbach,Baden-Württemberg,48.901831,9.365224,2022
Am Rüdersdorfer Wege,3,7586,Kraftsdorf,Thüringen,50.895671,11.981415,2022
Am Rüdersdorfer Wege,3,7586,Kraftsdorf,Thüringen,50.895671,11.981415,2022
Am Rüdersdorfer Wege,3,7586,Kraftsdorf,Thüringen,50.895671,11.981415,2022
Am Rüdersdorfer Wege,3,7586,Kraftsdorf,Thüringen,50.895671,11.981415,2022
Am Rüdersdorfer Wege,3,7586,Kraftsdorf,Thüringen,50.895671,11.981415,2022
Am Rüdersdorfer Wege,3,7586,Kraftsdorf,Thüringen,50.895671,11.981415,2022
Gollenhoferstraße,32,71397,Leutenbach,Baden-Württemberg,48.901737,9.36519,2022
Köntrup,22,59320,Ennigerloh,Nordrhein-Westfalen,51.86298,8.10846,2022
Köntrup,22,59320,Ennigerloh,Nordrhein-Westfalen,51.86298,8.10846,2022
Köntrup,22,59320,Ennigerloh,Nordrhein-Westfalen,51.86277,8.108546,2022
Sulzbacher Str.,182,71522,Backnang,Baden-Württemberg,48.962296,9.431856,2022
Grevenbrede,12,59269,Beckum,Nordrhein-Westfalen,51.774183,8.040673,2022
Grevenbrede,12,59269,Beckum,Nordrhein-Westfalen,51.774183,8.040673,2022
Am Katzenteich,0,3885,Wernigerode,Sachsen-Anhalt,51.839625,10.781994,2022
Hainichener Dorfstraße,1,6712,Zeitz,Sachsen-Anhalt,51.03736,12.16439,2022
Hainichener Dorfstraße,1,6712,Zeitz,Sachsen-Anhalt,51.03736,12.16439,2022
Hainichener Dorfstraße,1,6712,Zeitz,Sachsen-Anhalt,51.03736,12.16439,2022
Hainichener Dorfstraße,1,6712,Zeitz,Sachsen-Anhalt,51.03736,12.16439,2022
Am Sülzegraben,2,38820,Halberstadt,Sachsen-Anhalt,51.883373,11.072315,2022
Flößerstraße,2,1139,Dresden,Sachsen,51.078194,13.70144,2022
Flößerstraße,2,1139,Dresden,Sachsen,51.078191,13.701528,2022
Washingtonstraße,40,1139,Dresden,Sachsen,51.067483,13.688449,2022
Washingtonstraße,40,1139,Dresden,Sachsen,51.067483,13.688449,2022
Kötzschenbroder Str.,193,1139,Dresden-Radebeul,Sachsen,51.09264,13.669569,2022
Kötzschenbroder Straße,141,1139,Dresden,Sachsen,51.087647,13.678565,2022
Kötzschenbroder Straße,141,1139,Dresden,Sachsen,51.087647,13.678565,2022
Industriestraße,29,59229,Ahlen,Nordrhein-Westfalen,51.761666,7.897941,2022
Max-Eyth-Str.,12,71549,Auenwald,Baden-Württemberg,,,2022
Max-Eyth-Str.,12,71549,Auenwald,Baden-Württemberg,,,2022
Bahnhofstr.,38,99894,Friedrichroda,Thüringen,50.860937,10.57614,2022
Platanenweg,31a,6712,Zeitz,Sachsen-Anhalt,,,2022
Friedensstraße,98,6712,Zeitz,Sachsen-Anhalt,,,2022
Neubeckumer Straße,72,59269,Beckum,Nordrhein-Westfalen,51.767925,8.040848,2022
Neubeckumer Straße,72,59269,Beckum,Nordrhein-Westfalen,51.767925,8.040848,2022
Fornsbacher Str.,114,71540,Murrhardt,Baden-Württemberg,48.975452,9.595563,2022
Siemensstraße,6-8,71546,Aspach,Baden-Württemberg,48.97086,9.387799,2022
Beckumer Str.,105,59229,Ahlen,Nordrhein-Westfalen,51.765221,7.911566,2022
Alleestraße,1,59229,Ahlen,Nordrhein-Westfalen,51.423355,7.551998,2022
Industriestraße,29,59229,Ahlen,Nordrhein-Westfalen,51.761666,7.897941,2022
Bahnhofstraße,24,71409,Schwaikheim,Baden-Württemberg,48.87418,9.35176,2022
Sulzbacher Str.,182,71522,Backnang,Baden-Württemberg,48.962245,9.432212,2022
Sulzbacher Str.,182,71522,Backnang,Baden-Württemberg,48.961897,9.431935,2022
Gildestr.,5,91154,Roth,Bayern,49.2461,11.113526,2022
Ostring,14,91154,Roth,Bayern,49.250744,11.105197,2022
Ostring,14,91154,Roth,Bayern,49.250744,11.105197,2022
Holling,4,48351,Alverskirchen,Nordrhein-Westfalen,,,2022
Holling,4,48351,Alverskirchen,Nordrhein-Westfalen,,,2022
Holling,4,48351,Alverskirchen,Nordrhein-Westfalen,,,2022
Holling,4,48351,Alverskirchen,Nordrhein-Westfalen,,,2022
Backnagner Str.,24,71573,Allmersbach,Baden-Württemberg,48.906917,9.467923,2022
Obere Schloßstraße,28,73553,Alfdorf,Baden-Württemberg,48.8441,9.7213,2022
Schulstraße,21,73553,Alfdorf-Pfahlbronn,Baden-Württemberg,48.841915,9.683968,2022
Alter Hof,4,59227,Ahlen,Nordrhein-Westfalen,51.762311,7.888738,2022
Westenmauer,10,59227,Ahlen,Nordrhein-Westfalen,51.454077,7.531711,2022
Borbeiner Str.,10,59227,Ahlen,Nordrhein-Westfalen,,,2022
Feldmark,3,48336,Sassenberg,Nordrhein-Westfalen,,,2022
Am Haus Borg,4a,48351,Everswinkel,Nordrhein-Westfalen,51.92215,7.84245,2022
Am Haus Borg,4a,48351,Everswinkel,Nordrhein-Westfalen,51.92215,7.84245,2022
Westtor,7,48324,Sendenhorst,Nordrhein-Westfalen,51.841641,7.822968,2022
Teckelschlaut,9,48324,Sendenhorst,Nordrhein-Westfalen,51.867916,7.735647,2022
Rother Straße,1B,90530,Wendelstein,Bayern,49.3344,11.11436,2022
Rother Straße,1B,90530,Wendelstein,Bayern,49.3344,11.11436,2022
Am Hang,17,65199,Wiesbaden,Hessen,50.079333,8.201861,2022
An der Autobahn,1,91126,Kammerstein,Bayern,49.311207,11.002323,2022
An der Autobahn,1,91126,Kammerstein,Bayern,49.311207,11.002323,2022
Hallesche Straße,41,6686,Lützen,Sachsen-Anhalt,51.17718,12.00878,2022
Hallesche Straße,41,6686,Lützen,Sachsen-Anhalt,51.17718,12.00878,2022
Drei Wege,5,6667,Weißenfels,Sachsen-Anhalt,,,2022
Drei Wege,5,6667,Weißenfels,Sachsen-Anhalt,,,2022
Veit-Stoß-Straße,0,91154,Roth,Bayern,49.257048,11.085738,2022
Stieberstraße,7,91154,Roth,Bayern,49.246953,11.089909,2022
Sandgasse,23,91154,Roth,Bayern,49.250316,11.086904,2022
Ostring,6,91154,Roth,Bayern,49.248076,11.104264,2022
Gildestraße,5,91154,Roth,Bayern,49.2461,11.113526,2022
Stuttgarter Str.,60,73614,Schorndorf,Baden-Württemberg,48.806498,9.509987,2022
Stuttgarter Str.,60,73614,Schorndorf,Baden-Württemberg,48.806763,9.510152,2022
Sonnenblumenweg,11a,65201,Wiesbaden,Hessen,,,2022
Friedrich-Bergiusstraße,0,65203,Wiesbaden,Hessen,50.050069,8.219958,2022
Wilhelm Maisel Straße,5,90530,Wendelstein,Bayern,49.34672,11.16197,2022
Am Zehnthof,1,90530,Wendelstein,Bayern,49.364405,11.169686,2022
Johann-Höllfritsch-Straße,41,90530,Wendelstein,Bayern,49.354005,11.167184,2022
Stuttgarter Str.,60,73614,Schorndorf,Baden-Württemberg,48.805432,9.508999,2022
Stuttgarter Str.,60,73614,Schorndorf,Baden-Württemberg,48.805417,9.50903,2022
Westtor,7,48324,Sendenhorst,Nordrhein-Westfalen,51.841641,7.822968,2022
Westtor,7,48324,Sendenhorst,Nordrhein-Westfalen,51.841641,7.822968,2022
Westtor,7,48324,Sendenhorst,Nordrhein-Westfalen,51.841641,7.822968,2022
Westtor,7,48324,Sendenhorst,Nordrhein-Westfalen,51.841641,7.822968,2022
Westtor,7,48324,Sendenhorst,Nordrhein-Westfalen,51.841641,7.822968,2022
Westtor,7,48324,Sendenhorst,Nordrhein-Westfalen,51.841641,7.822968,2022
Westtor,7,48324,Sendenhorst,Nordrhein-Westfalen,51.841641,7.822968,2022
Washingtonstraße,14,1139,Dresden,Sachsen,51.07846,13.69008,2022
Staudhamer,0,83512,Wasserburg am Inn,Bayern,,,2022
Otto-von-Steinbeis-Str.,3,83620,Feldkirchen-Westerham,Bayern,47.894668,11.844353,2022
Lindenweg,5,1156,Dresden,Sachsen,,,2022
Elbhangstr.,37,1156,Dresden,Sachsen,,,2022
Teckelschlaut,13,48324,Sendenhorst,Nordrhein-Westfalen,51.867707,7.736161,2022
Teckelschlaut,13,48324,Sendenhorst,Nordrhein-Westfalen,51.867707,7.736161,2022
Westtor,7,48324,Sendenhorst,Nordrhein-Westfalen,51.841641,7.822968,2022
Westtor,7,48324,Sendenhorst,Nordrhein-Westfalen,51.841641,7.822968,2022
Westtor,7,48324,Sendenhorst,Nordrhein-Westfalen,51.841641,7.822968,2022
Westtor,7,48324,Sendenhorst,Nordrhein-Westfalen,51.841641,7.822968,2022
Stuttgarter Str.,60,73614,Schorndorf,Baden-Württemberg,48.806659,9.509929,2022
Stuttgarter Str.,60,73614,Schorndorf,Baden-Württemberg,48.80667,9.509978,2022
Stuttgarter Str.,60,73614,Schorndorf,Baden-Württemberg,48.806679,9.510024,2022
Stuttgarter Str.,60,73614,Schorndorf,Baden-Württemberg,48.806733,9.51011,2022
Stuttgarter Str.,60,73614,Schorndorf,Baden-Württemberg,48.806736,9.510065,2022
Bahnhofstraße,18,73650,Winterbach,Baden-Württemberg,48.798859,9.480595,2022
Krebenweg,3,73614,Schorndorf,Baden-Württemberg,48.81645,9.532299,2022
Zwischen den Emsbrücken,2,48231,Warendorf,Nordrhein-Westfalen,,,2022
Berta-Cramer-Ring,5,65205,Wiesbaden,Hessen,50.045772,8.349975,2022
Osterfeld West,0,6667,Stößen,Sachsen-Anhalt,51.104587,11.954786,2022
Max-Planck-Straße,3,6667,Weißenfels,Sachsen-Anhalt,51.18747,11.98161,2022
Finkenweg,15a,48291,Telgte,Nordrhein-Westfalen,,,2022
Stuttgarter Straße,77,73614,Schorndorf,Baden-Württemberg,48.80511,9.50867,2022
Wieslauftalstraße,139,73614,Schorndorf,Baden-Württemberg,48.81969,9.54766,2022
Lortzingstraße,56,73614,Schorndorf,Baden-Württemberg,48.796864,9.515434,2022
Lortzingstraße,56,73614,Schorndorf,Baden-Württemberg,48.796864,9.515434,2022
Richard-Kapphan-Straße,39,73614,Schorndorf,Baden-Württemberg,48.814139,9.539922,2022
Stuttgarter Str.,60,73614,Schorndorf,Baden-Württemberg,48.80678,9.51017,2022
Rosenstraße,7,73614,Schorndorf,Baden-Württemberg,48.806496,9.52577,2022
Heuweg,2,48317,Drensteinfurt,Nordrhein-Westfalen,51.803555,7.720917,2022
Washingtonstraße,14,1139,Dresden,Sachsen,51.07846,13.69008,2022
Schulberg,2,72124,Pliezhausen,Baden-Württemberg,48.558279,9.206293,2022
Wilhelmstraße,7,72124,Pliezhausen,Baden-Württemberg,48.55862,9.205594,2022
von Broichhausenallee,3,47906,Kempen,Nordrhein-Westfalen,,,2022
Gut Uhlenhorst,17,24229,Dänischenhagen,Schleswig-Holstein,,,2022
Theodor-Sanne-Straße,1,83233,Bernau am Chiemsee,Bayern,47.81376,12.36657,2022
Theodor-Sanne-Straße,1,83233,Bernau am Chiemsee,Bayern,47.81377,12.3665,2022
Theodor-Sanne-Straße,1,83233,Bernau am Chiemsee,Bayern,47.81379,12.36642,2022
Bahnhofstr.,43,83253,Rimsting,Bayern,47.5245,12.1953,2022
Bernd-Motzkus-Str.,1,83512,Wasserburg a. Inn,Bayern,48.049152,12.222365,2022
Zwischen den Emsbrücken,2,48231,Warendorf,Nordrhein-Westfalen,51.95495,7.99164,2022
Gerberstraße,11/1,73614,Schorndorf,Baden-Württemberg,,,2022
Fellbacher Straße,37,73630,Remshalden-Grunbach,Baden-Württemberg,48.814704,9.415327,2022
Fellbacher Straße,37,73630,Remshalden-Grunbach,Baden-Württemberg,48.814697,9.415252,2022
Bronnwiesenweg,11,73635,Rudersberg,Baden-Württemberg,48.881949,9.528354,2022
Stuttgarter Straße,23,73642,Welzheim,Baden-Württemberg,48.859185,9.626967,2022
Starenweg,30,73642,Welzheim,Baden-Württemberg,,,2022
Hans-Schwörer-Straße,8,72531,Hohenstein-Oberstetten,Baden-Württemberg,,,2022
Kirchhofstr.,26a,47877,Willich,Nordrhein-Westfalen,,,2022
Kirchhofstr.,26a,47877,Willich,Nordrhein-Westfalen,,,2022
Am Nordkanal,18-20,47877,Willich,Nordrhein-Westfalen,,,2022
Amperestraße,1,64625,Bensheim,Hessen,49.672908,8.597124,2022
Amperestraße,1,64625,Bensheim,Hessen,49.672908,8.597124,2022
Amperestraße,1,64625,Bensheim,Hessen,49.672908,8.597124,2022
Albert Einstein Alee,7,64625,Bensheim,Hessen,49.67114,8.58638,2022
von Broichhausenallee,3,47906,Kempen,Nordrhein-Westfalen,,,2022
Maria-Basels-Strasse,30,47906,Kempen,Nordrhein-Westfalen,,,2022
Höhenhöfe,2,47918,Tönisvorst,Nordrhein-Westfalen,51.315,6.476186,2022
Lenenweg,29,47918,Tönisvosrt,Nordrhein-Westfalen,51.326037,6.4699545,2022
Lenenweg,29,47918,Tönisvosrt,Nordrhein-Westfalen,51.326038,6.4699546,2022
Lenenweg,29,47918,Tönisvosrt,Nordrhein-Westfalen,51.326039,6.4699547,2022
Daimlerstraße,12,73663,Berglen,Baden-Württemberg,48.849,9.447,2022
Johann-Sebastian-Bach-Straße,8,73663,Berglen,Baden-Württemberg,48.86193,9.46929,2022
Tiergartenstraße,7b,64646,Heppenheim,Hessen,52.422189,9.573586,2022
Tiergartenstraße,7b,64646,Heppenheim,Hessen,49.639957,8.62005,2022
Tiergartenstraße,7b,64646,Heppenheim,Hessen,49.639957,8.62005,2022
Tiergartenstraße,7b,64646,Heppenheim,Hessen,49.639957,8.62005,2022
Amperestraße,1,64625,Bensheim,Hessen,49.672908,8.597124,2022
Bahnhofstraße,2,72525,Münsingen,Baden-Württemberg,48.410848,9.49113,2022
Siemensring,54-56,47877,Willich,Nordrhein-Westfalen,,,2022
Helmeskamp,16,47906,Kempen,Nordrhein-Westfalen,51.412943,6.502442,2022
Stendener Straße,1,47906,Kempen,Nordrhein-Westfalen,51.384686,6.45902,2022
Auguste- Tibus- Straße,26,47906,Kempen,Nordrhein-Westfalen,51.355086,6.426812,2022
Max- Planck- Straße,15,47906,Kempen,Nordrhein-Westfalen,51.376543,6.410721,2022
Graf-Zeppelin-Strasse,2,72525,Münsingen,Baden-Württemberg,,,2022
Hans-Schwörer-Straße,8,72531,Hohenstein-Oberstetten,Baden-Württemberg,49.32632,9.330442,2022
Hans-Schwörer-Straße,8,72531,Hohenstein-Oberstetten,Baden-Württemberg,49.32632,9.330442,2022
Hans-Schwörer-Straße,8,72531,Hohenstein-Oberstetten,Baden-Württemberg,48.326469,9.331234,2022
Hans-Schwörer-Straße,8,72531,Hohenstein-Oberstetten,Baden-Württemberg,,,2022
Reutlinger Straße,46-54,72555,Metzingen,Baden-Württemberg,48.53611,9.27979,2022
Reutlinger Straße,46-54,72555,Metzingen,Baden-Württemberg,48.53609,9.27973,2022
Reutlinger Straße,46-54,72555,Metzingen,Baden-Württemberg,48.53606,9.27966,2022
Reutlinger Straße,46-54,72555,Metzingen,Baden-Württemberg,48.53636,9.27957,2022
Reutlinger Straße,46-54,72555,Metzingen,Baden-Württemberg,48.53638,9.27964,2022
Reutlinger Straße,46-54,72555,Metzingen,Baden-Württemberg,48.53641,9.2797,2022
Reutlinger Straße,46-54,72555,Metzingen,Baden-Württemberg,48.53643,9.27977,2022
Reutlinger Straße,46-54,72555,Metzingen,Baden-Württemberg,48.53646,9.27983,2022
Reutlinger Straße,46-54,72555,Metzingen,Baden-Württemberg,48.53648,9.27991,2022
Ulmer Straße,11-13,72555,Metzingen,Baden-Württemberg,48.53707,9.28447,2022
Ulmer Straße,11-13,72555,Metzingen,Baden-Württemberg,48.53703,9.28461,2022
Ulmer Straße,11-13,72555,Metzingen,Baden-Württemberg,48.53704,9.28446,2022
Kampenwandstraße,38,83229,Aschau im Chiemgau,Bayern,47.772708,12.32445,2022
Müllner-Peter-Weg,3,83229,Aschau im Chiemgau,Bayern,47.690144,12.262486,2022
Tiergartenstraße,7b,64646,Heppenheim,Hessen,52.422189,9.573586,2022
Tiergartenstraße,7b,64646,Heppenheim,Hessen,49.639957,8.62005,2022
Stetten,2a,83104,Tuntenhausen,Bayern,47.947926,12.029813,2022
Am Sportplatz,4,83115,Neubeuern,Bayern,47.77569,12.14308,2022
Tiergartenstraße,7b,64646,Heppenheim,Hessen,49.639957,8.62005,2022
Tiergartenstraße,7b,64646,Heppenheim,Hessen,49.639957,8.62005,2022
Tiergartenstraße,7b,64646,Heppenheim,Hessen,49.639957,8.62005,2022
Tiergartenstraße,7b,64646,Heppenheim,Hessen,49.639957,8.62005,2022
Tiergartenstraße,7b,64646,Heppenheim,Hessen,49.639957,8.62005,2022
Tiergartenstraße,7b,64646,Heppenheim,Hessen,49.639957,8.62005,2022
Europaplatz,5,64646,Heppenheim,Hessen,49.643125,8.624347,2022
Europaplatz,5,64646,Heppenheim,Hessen,49.643125,8.624347,2022
Europaplatz,5,64646,Heppenheim,Hessen,49.643125,8.624347,2022
Hochriesstraße,17,83209,Prien am Chiemsee,Bayern,47.852189,12.34791,2022
Hochriesstraße,7,83209,Prien am Chiemsee,Bayern,47.85389,12.346552,2022
Geigelsteinstraße,1,83209,Prien am Chiemsee,Bayern,47.853385,12.342358,2022
Geigelsteinstraße,1,83209,Prien am Chiemsee,Bayern,47.853331,12.342358,2022
Hans-Schwörer-Straße,8,72531,Hohenstein-Oberstetten,Baden-Württemberg,,,2022
Ulmer Straße,11-13,72555,Metzingen,Baden-Württemberg,48.53705,9.28455,2022
Ulmer Straße,11-13,72555,Metzingen,Baden-Württemberg,48.53709,9.28439,2022
Reutlinger Straße,59,72555,Metzingen,Baden-Württemberg,48.53504,9.28106,2022
Reutlinger Straße,59,72555,Metzingen,Baden-Württemberg,48.53508,9.28109,2022
Reutlinger Straße,59,72555,Metzingen,Baden-Württemberg,48.53513,9.28113,2022
Reutlinger Straße,59,72555,Metzingen,Baden-Württemberg,48.53507,9.28111,2022
Reutlinger Straße,59,72555,Metzingen,Baden-Württemberg,48.53512,9.28115,2022
Maienwaldstraße,2,72555,Metzingen,Baden-Württemberg,48.53261,9.27753,2022
Maienwaldstraße,2,72555,Metzingen,Baden-Württemberg,48.53256,9.27754,2022
Hamburger Str.,59,1157,Dresden,Sachsen,51.061561,13.689924,2022
Hamburger Str.,59,1157,Dresden,Sachsen,51.061561,13.689924,2022
Zöllmener Straße,2,1157,Dresden,Sachsen,,,2022
Maienwaldstraße,2,72555,Metzingen,Baden-Württemberg,48.53251,9.277554,2022
Erbacher Str.,102,64658,Fürth,Hessen,49.66367,8.79683,2022
Schulstr.,12,64658,Fürth,Hessen,49.64636,8.78141,2022
Pienzenauerstraße,2,83098,Brannenburg,Bayern,47.74089,12.09147,2022
Am Linnenbach,31,64658,Fürth,Hessen,49.649524,8.76232,2022
Am Linnenbach,31,64658,Fürth,Hessen,49.649524,8.76232,2022
Gewerbegebietsstraße,21,6618,Schönburg,Sachsen-Anhalt,,,2022
Kösenerstraße,36,6618,Naumburg,Sachsen-Anhalt,,,2022
Ilskeweg,2,6628,Bad Kösen,Sachsen-Anhalt,51.138139,11.714925,2022
Ilskeweg,2,6628,Bad Kösen,Sachsen-Anhalt,51.138139,11.714925,2022
Mesnerweg,0,83088,Kiefersfelden,Bayern,,,2022
Bahnhofstraße,0,83088,Kiefersfelden,Bayern,,,2022
Naunspitzstraße,0,83088,Kiefersfelden,Bayern,,,2022
Marblingstraße,0,83088,Kiefersfelden,Bayern,,,2022
Franz-Huber-Straße,5,83088,Kiefersfelden,Bayern,,,2022
Innstr.,37,83088,Kiefersfelden,Bayern,,,2022
Heinrichstrasse,30,64653,Lorsch,Hessen,,,2022
Ulmer Straße,11-13,72555,Metzingen,Baden-Württemberg,48.53701,9.2846,2022
Ulmer Straße,11-13,72555,Metzingen,Baden-Württemberg,48.53702,9.28454,2022
Ulmer Straße,11-13,72555,Metzingen,Baden-Württemberg,48.53706,9.28438,2022
Maienwaldstraße,2,72555,Metzingen,Baden-Württemberg,48.53246,9.27755,2022
Maienwaldstraße,2,72555,Metzingen,Baden-Württemberg,48.53241,9.27755,2022
Friedrich-Herrmann-Str.,1,72555,Metzingen,Baden-Württemberg,48.53953,9.27918,2022
Friedrich-Herrmann-Str.,1,72555,Metzingen,Baden-Württemberg,48.53949,9.2792,2022
Friedrich-Herrmann-Str.,1,72555,Metzingen,Baden-Württemberg,48.53947,9.27922,2022
Ulmer Straße,119,72555,Metzingen,Baden-Württemberg,48.534399,9.293777,2022
Am Hammelberg,17,64689,Litzelbach,Hessen,49.626651,8.839147,2022
Kapellenweg,36,83064,Raubling,Bayern,47.783686,12.101506,2022
Alzenauer Str.,2,64668,Rimbach,Hessen,49.64407,8.7347,2022
Johann-Flitsch-Straße,3A,83075,Bad Feilnbach,Bayern,,,2022
Hans - Zeitler Straße,1,83075,Bad Feilnbach,Bayern,,,2022
Kufsteiner Straße,33,83075,Bad Feilnbach,Bayern,,,2022
Rathausplatz,1,83075,Bad Feilnbach,Bayern,,,2022
Kreuthweg,23A,83075,Bad Feilnbach,Bayern,,,2022
Kematen,12,83075,Bad Feilnbach,Bayern,,,2022
Moosen,13,83083,Riedering,Bayern,47.86346,12.25898,2022
In der Wolfshecke,1,64683,Einhausen,Hessen,49.663796,8.543574,2022
Friedhofstraße,33,64683,Einhausen,Hessen,49.678762,8.548683,2022
Friedensstr.,3,64683,Einhausen,Hessen,49.671588,8.548023,2022
Halskestraße,1,47877,Willich,Nordrhein-Westfalen,51.26946,6.519506,2022
Jakob-Krebs-Straße,122,47877,Willich,Nordrhein-Westfalen,51.284569,6.452688,2022
Altcotta,0A,1157,Dresden,Sachsen,51.056678,13.686969,2022
Altcotta,0A,1157,Dresden,Sachsen,51.056678,13.68683,2022
Hamburger Straße,88c,1157,Dresden,Sachsen,51.06266,13.68004,2022
Hamburger Straße,88c,1157,Dresden,Sachsen,51.06266,13.68004,2022
Hamburger Straße,88,1157,Dresden,Sachsen,51.06266,13.68004,2022
Hamburger Straße,88,1157,Dresden,Sachsen,51.06266,13.68004,2022
Zöllmener Str.,2,1157,Dresden,Sachsen,51.049952,13.685557,2022
Schöne Aussicht,1,1157,Dresden,Sachsen,51.058518,13.655361,2022
Hamburger Str.,59,1157,Dresden,Sachsen,51.061561,13.689924,2022
Venloer Straße,15,41751,Viersen,Nordrhein-Westfalen,51.25111,6.331611,2022
Venloer Straße,15,41751,Viersen,Nordrhein-Westfalen,51.251137,6.331958,2022
Berliner Ring,0,68519,Viernheim,Hessen,49.535642,8.582486,2022
Am Alten Weinheimer Weg,0,68519,Viernheim,Hessen,49.53942,8.595505,2022
Anne-Frank-Straße,43,68623,Lampertheim,Hessen,49.593028,8.488111,2022
Robert-Schumann-Straße,8a,68519,Viernheim,Hessen,49.52813,8.5655,2022
Robert-Schumann-Straße,8a,68519,Viernheim,Hessen,49.52813,8.5655,2022
Robert-Schumann-Straße,8a,68519,Viernheim,Hessen,49.52813,8.5655,2022
Robert-Schumann-Straße,8a,68519,Viernheim,Hessen,49.52813,8.5655,2022
Robert-Schumann-Straße,8a,68519,Viernheim,Hessen,49.52813,8.5655,2022
Robert-Schumann-Straße,8a,68519,Viernheim,Hessen,49.52807,8.56555,2022
Robert-Schumann-Straße,8a,68519,Viernheim,Hessen,49.52813,8.5655,2022
Robert-Schumann-Straße,8a,68519,Viernheim,Hessen,49.52807,8.56555,2022
Bürgermeister-Neff-Str. 14,14,68519,Viernheim,Hessen,49.52675,8.5683,2022
Schulstraße,0,68519,Viernheim,Hessen,49.537833,8.580596,2022
Industriestr.,36,68519,Viernheim,Hessen,49.551547,8.583702,2022
Am Kirchweg,0,68519,Viernheim,Hessen,49.551763,8.56969,2022
Theodor-Heuss-Allee,45,68519,Viernheim,Hessen,49.545769,8.567888,2022
Aiblinger Au,52,83059,Kolbermoor,Bayern,47.851146,12.017452,2022
Aiblinger Au,52,83059,Kolbermoor,Bayern,47.851146,12.017452,2022
An der Alten Spinnerei,2A,83059,Kolbermoor,Bayern,,,2022
